Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2025-02-21 16:51:17,"Quad",1h 20m,"Squat (Barbell)",1,115.0,10,0,0,"",,
2025-02-21 16:51:17,"Quad",1h 20m,"Squat (Barbell)",2,115.0,10,0,0,,,
2025-02-21 16:51:17,"Quad",1h 20m,"Squat (Barbell)",3,115.0,10,0,0,,,
2025-02-21 16:51:17,"Quad",1h 20m,"Leg Press",1,180.0,20,0,0,"",,
2025-02-21 16:51:17,"Quad",1h 20m,"Leg Press",2,180.0,20,0,0,,,
2025-02-21 16:51:17,"Quad",1h 20m,"Leg Press",3,230.0,20,0,0,,,
2025-02-21 16:51:17,"Quad",1h 20m,"Leg Press",4,230.0,20,0,0,,,
2025-02-21 16:51:17,"Quad",1h 20m,"Leg Extension Single",1,70.0,10,0,0,"",,
2025-02-21 16:51:17,"Quad",1h 20m,"Leg Extension Single",2,70.0,10,0,0,,,
2025-02-21 16:51:17,"Quad",1h 20m,"Leg Extension Single",3,70.0,10,0,0,,,
2025-02-21 16:51:17,"Quad",1h 20m,"Leg Extension Single",4,70.0,10,0,0,,,
2025-02-21 16:51:17,"Quad",1h 20m,"Goblet Squat (Kettlebell)",1,60.0,10,0,0,"",,
2025-02-21 16:51:17,"Quad",1h 20m,"Goblet Squat (Kettlebell)",2,60.0,10,0,0,,,
2025-02-21 16:51:17,"Quad",1h 20m,"Goblet Squat (Kettlebell)",3,60.0,10,0,0,,,
2025-02-21 16:51:17,"Quad",1h 20m,"Hip Abductor (Machine)",1,100.0,10,0,0,"",,
2025-02-21 16:51:17,"Quad",1h 20m,"Hip Abductor (Machine)",2,100.0,10,0,0,,,
2025-02-21 16:51:17,"Quad",1h 20m,"Hip Abductor (Machine)",3,100.0,10,0,0,,,
2025-02-21 16:51:17,"Quad",1h 20m,"Hip Abductor (Machine)",4,70.0,12,0,0,,,
2025-02-21 16:51:17,"Quad",1h 20m,"Leg Extension (Machine)",1,105.0,15,0,0,"",,
2025-02-21 16:51:17,"Quad",1h 20m,"Leg Extension (Machine)",2,105.0,15,0,0,,,
2025-02-21 16:51:17,"Quad",1h 20m,"Leg Extension (Machine)",3,105.0,15,0,0,,,
2025-02-21 16:51:17,"Quad",1h 20m,"Leg Extension (Machine)",4,105.0,15,0,0,,,
2025-02-22 12:17:33,"Back & Biceps",1h 18m,"Seated Row (Machine)",1,70.0,10,0,0,"","",
2025-02-22 12:17:33,"Back & Biceps",1h 18m,"Seated Row (Machine)",2,70.0,10,0,0,,,
2025-02-22 12:17:33,"Back & Biceps",1h 18m,"Seated Row (Machine)",3,70.0,10,0,0,,,
2025-02-22 12:17:33,"Back & Biceps",1h 18m,"Seated Row (Machine)",4,70.0,10,0,0,,,
2025-02-22 12:17:33,"Back & Biceps",1h 18m,"Seated Wide-Grip Row (Cable)",1,35.0,15,0,0,"",,
2025-02-22 12:17:33,"Back & Biceps",1h 18m,"Seated Wide-Grip Row (Cable)",2,42.5,10,0,0,,,
2025-02-22 12:17:33,"Back & Biceps",1h 18m,"Seated Wide-Grip Row (Cable)",3,42.5,10,0,0,,,
2025-02-22 12:17:33,"Back & Biceps",1h 18m,"Lat Pulldown (Cable)",1,105.0,10,0,0,"",,
2025-02-22 12:17:33,"Back & Biceps",1h 18m,"Lat Pulldown (Cable)",2,105.0,10,0,0,,,
2025-02-22 12:17:33,"Back & Biceps",1h 18m,"Lat Pulldown (Cable)",3,110.0,8,0,0,,,
2025-02-22 12:17:33,"Back & Biceps",1h 18m,"Lat Pulldown - Underhand (Cable)",1,110.0,8,0,0,"",,
2025-02-22 12:17:33,"Back & Biceps",1h 18m,"Lat Pulldown - Underhand (Cable)",2,110.0,8,0,0,,,
2025-02-22 12:17:33,"Back & Biceps",1h 18m,"Lat Pulldown - Underhand (Cable)",3,110.0,8,0,0,,,
2025-02-22 12:17:33,"Back & Biceps",1h 18m,"Bent Over Row (Barbell)",1,85.0,10,0,0,"",,
2025-02-22 12:17:33,"Back & Biceps",1h 18m,"Bent Over Row (Barbell)",2,85.0,10,0,0,,,
2025-02-22 12:17:33,"Back & Biceps",1h 18m,"Bent Over Row (Barbell)",3,85.0,10,0,0,,,
2025-02-22 12:17:33,"Back & Biceps",1h 18m,"Bent Over Row (Barbell)",4,85.0,10,0,0,,,
2025-02-22 12:17:33,"Back & Biceps",1h 18m,"Bent Over Row (Barbell)",5,74.99999999999999,10,0,0,,,
2025-02-22 12:17:33,"Back & Biceps",1h 18m,"Bent Over Row (Barbell)",6,74.99999999999999,10,0,0,,,
2025-02-22 12:17:33,"Back & Biceps",1h 18m,"Iso-Lateral Row (Machine)",1,90.0,8,0,0,"",,
2025-02-22 12:17:33,"Back & Biceps",1h 18m,"Iso-Lateral Row (Machine)",2,90.0,8,0,0,,,
2025-02-22 12:17:33,"Back & Biceps",1h 18m,"Iso-Lateral Row (Machine)",3,90.0,8,0,0,,,
2025-02-22 12:17:33,"Back & Biceps",1h 18m,"Iso-Lateral Row (Machine)",4,90.0,8,0,0,,,
2025-02-22 12:17:33,"Back & Biceps",1h 18m,"Bicep Curl (Dumbbell)",1,20.0,15,0,0,"",,
2025-02-22 12:17:33,"Back & Biceps",1h 18m,"Bicep Curl (Dumbbell)",2,20.0,15,0,0,,,
2025-02-22 12:17:33,"Back & Biceps",1h 18m,"Bicep Curl (Dumbbell)",3,30.0,8,0,0,,,
2025-02-22 12:17:33,"Back & Biceps",1h 18m,"Bicep Curl (Dumbbell)",4,30.0,8,0,0,,,
2025-02-24 05:21:18,"Glutes And Hammies",1h 21m,"Seated Leg Curl (Machine)",1,140.0,12,0,0,"","",
2025-02-24 05:21:18,"Glutes And Hammies",1h 21m,"Seated Leg Curl (Machine)",2,140.0,12,0,0,,,
2025-02-24 05:21:18,"Glutes And Hammies",1h 21m,"Seated Leg Curl (Machine)",3,140.0,12,0,0,,,
2025-02-24 05:21:18,"Glutes And Hammies",1h 21m,"Squat (Barbell)",1,115.0,12,0,0,"",,
2025-02-24 05:21:18,"Glutes And Hammies",1h 21m,"Squat (Barbell)",2,120.0,10,0,0,,,
2025-02-24 05:21:18,"Glutes And Hammies",1h 21m,"Squat (Barbell)",3,120.0,10,0,0,,,
2025-02-24 05:21:18,"Glutes And Hammies",1h 21m,"Hip Thrust (Barbell)",1,185.00000000000003,12,0,0,"",,
2025-02-24 05:21:18,"Glutes And Hammies",1h 21m,"Hip Thrust (Barbell)",2,195.0,12,0,0,,,
2025-02-24 05:21:18,"Glutes And Hammies",1h 21m,"Hip Thrust (Barbell)",3,195.0,12,0,0,,,
2025-02-24 05:21:18,"Glutes And Hammies",1h 21m,"Hip Thrust (Barbell)",4,195.0,12,0,0,,,
2025-02-24 05:21:18,"Glutes And Hammies",1h 21m,"Romanian Deadlift (Barbell)",1,95.0,10,0,0,"",,
2025-02-24 05:21:18,"Glutes And Hammies",1h 21m,"Romanian Deadlift (Barbell)",2,95.0,10,0,0,,,
2025-02-24 05:21:18,"Glutes And Hammies",1h 21m,"Romanian Deadlift (Barbell)",3,95.0,10,0,0,,,
2025-02-24 05:21:18,"Glutes And Hammies",1h 21m,"Hip Adductor (Machine)",1,115.0,12,0,0,"",,
2025-02-24 05:21:18,"Glutes And Hammies",1h 21m,"Hip Adductor (Machine)",2,115.0,12,0,0,,,
2025-02-24 05:21:18,"Glutes And Hammies",1h 21m,"Hip Adductor (Machine)",3,100.0,15,0,0,,,
2025-02-24 05:21:18,"Glutes And Hammies",1h 21m,"Hip Adductor (Machine)",4,100.0,15,0,0,,,
2025-02-24 05:21:18,"Glutes And Hammies",1h 21m,"Hip Adductor (Machine)",5,90.0,15,0,0,,,
2025-02-24 05:21:18,"Glutes And Hammies",1h 21m,"Hip Adductor (Machine)",6,90.0,15,0,0,,,
2025-02-24 05:21:18,"Glutes And Hammies",1h 21m,"Glute Cable Pull",1,17.5,15,0,0,"",,
2025-02-24 05:21:18,"Glutes And Hammies",1h 21m,"Glute Cable Pull",2,17.5,15,0,0,,,
2025-02-24 05:21:18,"Glutes And Hammies",1h 21m,"Glute Cable Pull",3,12.5,15,0,0,,,
2025-02-24 05:21:18,"Glutes And Hammies",1h 21m,"Lying Leg Curl (Machine)",1,70.0,10,0,0,"",,
2025-02-24 05:21:18,"Glutes And Hammies",1h 21m,"Lying Leg Curl (Machine)",2,70.0,10,0,0,,,
2025-02-24 05:21:18,"Glutes And Hammies",1h 21m,"Lying Leg Curl (Machine)",3,70.0,10,0,0,,,
2025-02-24 05:21:18,"Glutes And Hammies",1h 21m,"Calf Press on Seated Leg Press",1,145.0,12,0,0,"",,
2025-02-24 05:21:18,"Glutes And Hammies",1h 21m,"Calf Press on Seated Leg Press",2,149.99999999999997,12,0,0,,,
2025-02-24 05:21:18,"Glutes And Hammies",1h 21m,"Calf Press on Seated Leg Press",3,149.99999999999997,12,0,0,,,
2025-02-24 05:21:18,"Glutes And Hammies",1h 21m,"Calf Press on Seated Leg Press",4,149.99999999999997,12,0,0,,,
2025-02-25 04:48:16,"Shoulders And Chest",1h 10m,"Shrug (Dumbbell)",1,25.0,15,0,0,"","",
2025-02-25 04:48:16,"Shoulders And Chest",1h 10m,"Shrug (Dumbbell)",2,25.0,15,0,0,,,
2025-02-25 04:48:16,"Shoulders And Chest",1h 10m,"Shrug (Dumbbell)",3,25.0,15,0,0,,,
2025-02-25 04:48:16,"Shoulders And Chest",1h 10m,"Front Raise (Plate)",1,10.0,20,0,0,"",,
2025-02-25 04:48:16,"Shoulders And Chest",1h 10m,"Front Raise (Plate)",2,25.0,10,0,0,,,
2025-02-25 04:48:16,"Shoulders And Chest",1h 10m,"Front Raise (Plate)",3,10.0,20,0,0,,,
2025-02-25 04:48:16,"Shoulders And Chest",1h 10m,"Front Raise (Plate)",4,25.0,10,0,0,,,
2025-02-25 04:48:16,"Shoulders And Chest",1h 10m,"Shoulder Press (Machine)",1,55.0,10,0,0,"",,
2025-02-25 04:48:16,"Shoulders And Chest",1h 10m,"Shoulder Press (Machine)",2,55.0,10,0,0,,,
2025-02-25 04:48:16,"Shoulders And Chest",1h 10m,"Shoulder Press (Machine)",3,55.0,10,0,0,,,
2025-02-25 04:48:16,"Shoulders And Chest",1h 10m,"Arnold Press Kneeling Db",1,20.0,10,0,0,"",,
2025-02-25 04:48:16,"Shoulders And Chest",1h 10m,"Arnold Press Kneeling Db",2,20.0,10,0,0,,,
2025-02-25 04:48:16,"Shoulders And Chest",1h 10m,"Arnold Press Kneeling Db",3,20.0,10,0,0,,,
2025-02-25 04:48:16,"Shoulders And Chest",1h 10m,"Upright Row (Dumbbell)",1,25.0,10,0,0,"",,
2025-02-25 04:48:16,"Shoulders And Chest",1h 10m,"Upright Row (Dumbbell)",2,25.0,10,0,0,,,
2025-02-25 04:48:16,"Shoulders And Chest",1h 10m,"Upright Row (Dumbbell)",3,25.0,10,0,0,,,
2025-02-25 04:48:16,"Shoulders And Chest",1h 10m,"Lateral Raise (Dumbbell)",1,12.0,15,0,0,"",,
2025-02-25 04:48:16,"Shoulders And Chest",1h 10m,"Lateral Raise (Dumbbell)",2,12.0,15,0,0,,,
2025-02-25 04:48:16,"Shoulders And Chest",1h 10m,"Lateral Raise (Dumbbell)",3,12.0,12,0,0,,,
2025-02-25 04:48:16,"Shoulders And Chest",1h 10m,"Lateral Raise (Dumbbell)",4,8.0,15,0,0,,,
2025-02-25 04:48:16,"Shoulders And Chest",1h 10m,"Chest Press (Machine)",1,65.0,12,0,0,"",,
2025-02-25 04:48:16,"Shoulders And Chest",1h 10m,"Chest Press (Machine)",2,74.99999999999999,8,0,0,,,
2025-02-25 04:48:16,"Shoulders And Chest",1h 10m,"Chest Press (Machine)",3,74.99999999999999,8,0,0,,,
2025-02-25 04:48:16,"Shoulders And Chest",1h 10m,"Chest Fly (Band)",1,25.0,8,0,0,"",,
2025-02-25 04:48:16,"Shoulders And Chest",1h 10m,"Chest Fly (Band)",2,25.0,8,0,0,,,
2025-02-25 04:48:16,"Shoulders And Chest",1h 10m,"Chest Fly (Band)",3,25.0,8,0,0,,,
2025-02-25 04:48:16,"Shoulders And Chest",1h 10m,"Triceps Extension (Cable)",1,20.0,15,0,0,"",,
2025-02-25 04:48:16,"Shoulders And Chest",1h 10m,"Triceps Extension (Cable)",2,20.0,15,0,0,,,
2025-02-25 04:48:16,"Shoulders And Chest",1h 10m,"Triceps Extension (Cable)",3,20.0,15,0,0,,,
2025-02-25 04:48:16,"Shoulders And Chest",1h 10m,"Triceps Extension (Cable)",4,20.0,15,0,0,,,
2025-02-25 04:48:16,"Shoulders And Chest",1h 10m,"Skullcrusher (Dumbbell)",1,30.0,10,0,0,"",,
2025-02-25 04:48:16,"Shoulders And Chest",1h 10m,"Skullcrusher (Dumbbell)",2,30.0,10,0,0,,,
2025-02-28 05:25:34,"Quad",1h 28m,"Hip Abductor (Machine)",1,100.0,12,0,0,"","",
2025-02-28 05:25:34,"Quad",1h 28m,"Hip Abductor (Machine)",2,100.0,12,0,0,,,
2025-02-28 05:25:34,"Quad",1h 28m,"Hip Abductor (Machine)",3,100.0,8,0,0,,,
2025-02-28 05:25:34,"Quad",1h 28m,"Hip Abductor (Machine)",4,85.0,10,0,0,,,
2025-02-28 05:25:34,"Quad",1h 28m,"Hip Abductor (Machine)",5,85.0,10,0,0,,,
2025-02-28 05:25:34,"Quad",1h 28m,"Leg Extension Single",1,80.0,10,0,0,"",,
2025-02-28 05:25:34,"Quad",1h 28m,"Leg Extension Single",2,80.0,10,0,0,,,
2025-02-28 05:25:34,"Quad",1h 28m,"Leg Extension Single",3,70.0,10,0,0,,,
2025-02-28 05:25:34,"Quad",1h 28m,"Leg Extension Single",4,70.0,10,0,0,,,
2025-02-28 05:25:34,"Quad",1h 28m,"Front Squat (Barbell)",1,100.0,10,0,0,"",,
2025-02-28 05:25:34,"Quad",1h 28m,"Front Squat (Barbell)",2,100.0,10,0,0,,,
2025-02-28 05:25:34,"Quad",1h 28m,"Front Squat (Barbell)",3,100.0,10,0,0,,,
2025-02-28 05:25:34,"Quad",1h 28m,"Squat (Barbell)",1,115.0,10,0,0,"",,
2025-02-28 05:25:34,"Quad",1h 28m,"Squat (Barbell)",2,115.0,10,0,0,,,
2025-02-28 05:25:34,"Quad",1h 28m,"Squat (Barbell)",3,115.0,10,0,0,,,
2025-02-28 05:25:34,"Quad",1h 28m,"Leg Press",1,180.0,20,0,0,"",,
2025-02-28 05:25:34,"Quad",1h 28m,"Leg Press",2,180.0,20,0,0,,,
2025-02-28 05:25:34,"Quad",1h 28m,"Leg Press",3,270.0,20,0,0,,,
2025-02-28 05:25:34,"Quad",1h 28m,"Leg Press",4,270.0,20,0,0,,,
2025-02-28 05:25:34,"Quad",1h 28m,"Goblet Squat (Kettlebell)",1,50.0,12,0,0,"",,
2025-02-28 05:25:34,"Quad",1h 28m,"Goblet Squat (Kettlebell)",2,60.0,10,0,0,,,
2025-02-28 05:25:34,"Quad",1h 28m,"Goblet Squat (Kettlebell)",3,60.0,10,0,0,,,
2025-02-28 05:25:34,"Quad",1h 28m,"Leg Extension (Machine)",1,105.0,15,0,0,"",,
2025-02-28 05:25:34,"Quad",1h 28m,"Leg Extension (Machine)",2,105.0,15,0,0,,,
2025-02-28 05:25:34,"Quad",1h 28m,"Leg Extension (Machine)",3,125.0,10,0,0,,,
2025-02-28 05:25:34,"Quad",1h 28m,"Leg Extension (Machine)",4,125.0,10,0,0,,,
2025-03-01 18:53:18,"Back & Biceps",1h 5m,"Lat Pulldown (Cable)",1,100.0,10,0,0,"","",
2025-03-01 18:53:18,"Back & Biceps",1h 5m,"Lat Pulldown (Cable)",2,105.0,10,0,0,,,
2025-03-01 18:53:18,"Back & Biceps",1h 5m,"Lat Pulldown (Cable)",3,105.0,10,0,0,,,
2025-03-01 18:53:18,"Back & Biceps",1h 5m,"Lat Pulldown - Underhand (Cable)",1,100.0,10,0,0,"",,
2025-03-01 18:53:18,"Back & Biceps",1h 5m,"Lat Pulldown - Underhand (Cable)",2,100.0,10,0,0,,,
2025-03-01 18:53:18,"Back & Biceps",1h 5m,"Lat Pulldown - Underhand (Cable)",3,100.0,10,0,0,,,
2025-03-01 18:53:18,"Back & Biceps",1h 5m,"Inverted Row (Bodyweight)",1,0,6,0,0,"",,
2025-03-01 18:53:18,"Back & Biceps",1h 5m,"Inverted Row (Bodyweight)",2,0,6,0,0,,,
2025-03-01 18:53:18,"Back & Biceps",1h 5m,"Inverted Row (Bodyweight)",3,0,6,0,0,,,
2025-03-01 18:53:18,"Back & Biceps",1h 5m,"Inverted Row (Bodyweight)",4,0,6,0,0,,,
2025-03-01 18:53:18,"Back & Biceps",1h 5m,"Bent Over Row (Barbell)",1,85.0,10,0,0,"",,
2025-03-01 18:53:18,"Back & Biceps",1h 5m,"Bent Over Row (Barbell)",2,85.0,10,0,0,,,
2025-03-01 18:53:18,"Back & Biceps",1h 5m,"Bent Over Row (Barbell)",3,85.0,10,0,0,,,
2025-03-01 18:53:18,"Back & Biceps",1h 5m,"Bent Over Row (Barbell)",4,85.0,10,0,0,,,
2025-03-01 18:53:18,"Back & Biceps",1h 5m,"Seated Wide-Grip Row (Cable)",1,42.5,10,0,0,"",,
2025-03-01 18:53:18,"Back & Biceps",1h 5m,"Seated Wide-Grip Row (Cable)",2,42.5,10,0,0,,,
2025-03-01 18:53:18,"Back & Biceps",1h 5m,"Seated Wide-Grip Row (Cable)",3,42.5,10,0,0,,,
2025-03-01 18:53:18,"Back & Biceps",1h 5m,"Seated Row (Machine)",1,70.0,10,0,0,"",,
2025-03-01 18:53:18,"Back & Biceps",1h 5m,"Seated Row (Machine)",2,70.0,10,0,0,,,
2025-03-01 18:53:18,"Back & Biceps",1h 5m,"Seated Row (Machine)",3,60.0,12,0,0,,,
2025-03-01 18:53:18,"Back & Biceps",1h 5m,"Iso-Lateral Row (Machine)",1,90.0,10,0,0,"",,
2025-03-01 18:53:18,"Back & Biceps",1h 5m,"Iso-Lateral Row (Machine)",2,90.0,10,0,0,,,
2025-03-01 18:53:18,"Back & Biceps",1h 5m,"Iso-Lateral Row (Machine)",3,90.0,10,0,0,,,
2025-03-01 18:53:18,"Back & Biceps",1h 5m,"Iso-Lateral Row (Machine)",4,90.0,10,0,0,,,
2025-03-01 18:53:18,"Back & Biceps",1h 5m,"Bicep Curl (Dumbbell)",1,30.0,10,0,0,"",,
2025-03-01 18:53:18,"Back & Biceps",1h 5m,"Bicep Curl (Dumbbell)",2,30.0,9,0,0,,,
2025-03-01 18:53:18,"Back & Biceps",1h 5m,"Bicep Curl (Dumbbell)",3,30.0,8,0,0,,,
2025-03-03 05:27:32,"Glutes And Hammies",1h 45m,"Seated Leg Curl (Machine)",1,80.0,15,0,0,"","",
2025-03-03 05:27:32,"Glutes And Hammies",1h 45m,"Seated Leg Curl (Machine)",2,100.0,15,0,0,,,
2025-03-03 05:27:32,"Glutes And Hammies",1h 45m,"Seated Leg Curl (Machine)",3,120.0,12,0,0,,,
2025-03-03 05:27:32,"Glutes And Hammies",1h 45m,"Seated Leg Curl (Machine)",4,140.0,12,0,0,,,
2025-03-03 05:27:32,"Glutes And Hammies",1h 45m,"Squat (Barbell)",1,95.0,15,0,0,"",,
2025-03-03 05:27:32,"Glutes And Hammies",1h 45m,"Squat (Barbell)",2,100.0,12,0,0,,,
2025-03-03 05:27:32,"Glutes And Hammies",1h 45m,"Squat (Barbell)",3,105.0,10,0,0,,,
2025-03-03 05:27:32,"Glutes And Hammies",1h 45m,"Squat (Barbell)",4,115.0,10,0,0,,,
2025-03-03 05:27:32,"Glutes And Hammies",1h 45m,"DB Deficit Reverse Lunge ",1,15.0,10,0,0,"",,
2025-03-03 05:27:32,"Glutes And Hammies",1h 45m,"DB Deficit Reverse Lunge ",2,15.0,10,0,0,,,
2025-03-03 05:27:32,"Glutes And Hammies",1h 45m,"DB Deficit Reverse Lunge ",3,15.0,12,0,0,,,
2025-03-03 05:27:32,"Glutes And Hammies",1h 45m,"Hip Thrust (Barbell)",1,205.0,10,0,0,"",,
2025-03-03 05:27:32,"Glutes And Hammies",1h 45m,"Hip Thrust (Barbell)",2,205.0,10,0,0,,,
2025-03-03 05:27:32,"Glutes And Hammies",1h 45m,"Hip Thrust (Barbell)",3,205.0,10,0,0,,,
2025-03-03 05:27:32,"Glutes And Hammies",1h 45m,"Hip Thrust (Barbell)",4,205.0,10,0,0,,,
2025-03-03 05:27:32,"Glutes And Hammies",1h 45m,"Romanian Deadlift (Barbell)",1,105.0,10,0,0,"",,
2025-03-03 05:27:32,"Glutes And Hammies",1h 45m,"Romanian Deadlift (Barbell)",2,105.0,10,0,0,,,
2025-03-03 05:27:32,"Glutes And Hammies",1h 45m,"Romanian Deadlift (Barbell)",3,105.0,10,0,0,,,
2025-03-03 05:27:32,"Glutes And Hammies",1h 45m,"Glute Cable Pull",1,17.5,15,0,0,"",,
2025-03-03 05:27:32,"Glutes And Hammies",1h 45m,"Glute Cable Pull",2,12.5,12,0,0,,,
2025-03-03 05:27:32,"Glutes And Hammies",1h 45m,"Glute Cable Pull",3,12.5,12,0,0,,,
2025-03-03 05:27:32,"Glutes And Hammies",1h 45m,"Hip Adductor (Machine)",1,90.0,15,0,0,"",,
2025-03-03 05:27:32,"Glutes And Hammies",1h 45m,"Hip Adductor (Machine)",2,90.0,15,0,0,,,
2025-03-03 05:27:32,"Glutes And Hammies",1h 45m,"Hip Adductor (Machine)",3,90.0,15,0,0,,,
2025-03-03 05:27:32,"Glutes And Hammies",1h 45m,"Hip Adductor (Machine)",4,100.0,12,0,0,,,
2025-03-03 05:27:32,"Glutes And Hammies",1h 45m,"Calf Press on Seated Leg Press",1,149.99999999999997,12,0,0,"",,
2025-03-03 05:27:32,"Glutes And Hammies",1h 45m,"Calf Press on Seated Leg Press",2,149.99999999999997,12,0,0,,,
2025-03-03 05:27:32,"Glutes And Hammies",1h 45m,"Calf Press on Seated Leg Press",3,105.0,12,0,0,,,
2025-03-03 05:27:32,"Glutes And Hammies",1h 45m,"Calf Press on Seated Leg Press",4,105.0,12,0,0,,,
2025-03-04 05:26:14,"Shoulders And Chest",1h 13m,"Bench Press (Dumbbell)",1,20.0,15,0,0,"","",
2025-03-04 05:26:14,"Shoulders And Chest",1h 13m,"Bench Press (Dumbbell)",2,20.0,15,0,0,,,
2025-03-04 05:26:14,"Shoulders And Chest",1h 13m,"Bench Press (Dumbbell)",3,20.0,15,0,0,,,
2025-03-04 05:26:14,"Shoulders And Chest",1h 13m,"Bench Press (Dumbbell)",4,20.0,15,0,0,,,
2025-03-04 05:26:14,"Shoulders And Chest",1h 13m,"Incline Bench Press (Dumbbell)",1,20.0,15,0,0,"",,
2025-03-04 05:26:14,"Shoulders And Chest",1h 13m,"Incline Bench Press (Dumbbell)",2,20.0,15,0,0,,,
2025-03-04 05:26:14,"Shoulders And Chest",1h 13m,"Incline Bench Press (Dumbbell)",3,20.0,15,0,0,,,
2025-03-04 05:26:14,"Shoulders And Chest",1h 13m,"Arnold Press (Dumbbell)",1,20.0,10,0,0,"",,
2025-03-04 05:26:14,"Shoulders And Chest",1h 13m,"Arnold Press (Dumbbell)",2,20.0,12,0,0,,,
2025-03-04 05:26:14,"Shoulders And Chest",1h 13m,"Arnold Press (Dumbbell)",3,20.0,10,0,0,,,
2025-03-04 05:26:14,"Shoulders And Chest",1h 13m,"Upright Row (Dumbbell)",1,25.0,10,0,0,"",,
2025-03-04 05:26:14,"Shoulders And Chest",1h 13m,"Upright Row (Dumbbell)",2,25.0,10,0,0,,,
2025-03-04 05:26:14,"Shoulders And Chest",1h 13m,"Upright Row (Dumbbell)",3,25.0,10,0,0,,,
2025-03-04 05:26:14,"Shoulders And Chest",1h 13m,"Lateral Raise (Dumbbell)",1,12.0,12,0,0,"",,
2025-03-04 05:26:14,"Shoulders And Chest",1h 13m,"Lateral Raise (Dumbbell)",2,12.0,12,0,0,,,
2025-03-04 05:26:14,"Shoulders And Chest",1h 13m,"Lateral Raise (Dumbbell)",3,8.0,15,0,0,,,
2025-03-04 05:26:14,"Shoulders And Chest",1h 13m,"Lateral Raise (Dumbbell)",4,8.0,15,0,0,,,
2025-03-04 05:26:14,"Shoulders And Chest",1h 13m,"Push Up (Knees)",1,0,10,0,0,"",,
2025-03-04 05:26:14,"Shoulders And Chest",1h 13m,"Push Up (Knees)",2,0,10,0,0,,,
2025-03-04 05:26:14,"Shoulders And Chest",1h 13m,"Push Up (Knees)",3,0,10,0,0,,,
2025-03-04 05:26:14,"Shoulders And Chest",1h 13m,"Triceps Extension (Cable)",1,20.0,15,0,0,"",,
2025-03-04 05:26:14,"Shoulders And Chest",1h 13m,"Triceps Extension (Cable)",2,20.0,15,0,0,,,
2025-03-04 05:26:14,"Shoulders And Chest",1h 13m,"Triceps Extension (Cable)",3,20.0,15,0,0,,,
2025-03-04 05:26:14,"Shoulders And Chest",1h 13m,"Triceps Extension (Dumbbell)",1,15.0,15,0,0,"",,
2025-03-04 05:26:14,"Shoulders And Chest",1h 13m,"Triceps Extension (Dumbbell)",2,15.0,15,0,0,,,
2025-03-04 05:26:14,"Shoulders And Chest",1h 13m,"Triceps Extension (Dumbbell)",3,15.0,15,0,0,,,
2025-03-05 09:26:06,"Quad",1h 49m,"Leg Extension (Machine)",1,125.0,15,0,0,"","",
2025-03-05 09:26:06,"Quad",1h 49m,"Leg Extension (Machine)",2,125.0,15,0,0,,,
2025-03-05 09:26:06,"Quad",1h 49m,"Leg Extension (Machine)",3,145.0,12,0,0,,,
2025-03-05 09:26:06,"Quad",1h 49m,"Leg Extension (Machine)",4,145.0,12,0,0,,,
2025-03-05 09:26:06,"Quad",1h 49m,"Front Squat (Barbell)",1,100.0,10,0,0,"",,
2025-03-05 09:26:06,"Quad",1h 49m,"Front Squat (Barbell)",2,105.0,6,0,0,,,
2025-03-05 09:26:06,"Quad",1h 49m,"Front Squat (Barbell)",3,105.0,6,0,0,,,
2025-03-05 09:26:06,"Quad",1h 49m,"Front Squat (Barbell)",4,105.0,6,0,0,,,
2025-03-05 09:26:06,"Quad",1h 49m,"Squat (Barbell)",1,115.0,8,0,0,"",,
2025-03-05 09:26:06,"Quad",1h 49m,"Squat (Barbell)",2,115.0,8,0,0,,,
2025-03-05 09:26:06,"Quad",1h 49m,"Squat (Barbell)",3,115.0,8,0,0,,,
2025-03-05 09:26:06,"Quad",1h 49m,"Squat (Barbell)",4,95.0,10,0,0,,,
2025-03-05 09:26:06,"Quad",1h 49m,"Leg Press",1,270.0,20,0,0,"",,
2025-03-05 09:26:06,"Quad",1h 49m,"Leg Press",2,270.0,20,0,0,,,
2025-03-05 09:26:06,"Quad",1h 49m,"Leg Press",3,230.0,20,0,0,,,
2025-03-05 09:26:06,"Quad",1h 49m,"Leg Press",4,230.0,20,0,0,,,
2025-03-05 09:26:06,"Quad",1h 49m,"Leg Extension Single",1,80.0,10,0,0,"",,
2025-03-05 09:26:06,"Quad",1h 49m,"Leg Extension Single",2,80.0,10,0,0,,,
2025-03-05 09:26:06,"Quad",1h 49m,"Leg Extension Single",3,80.0,10,0,0,,,
2025-03-05 09:26:06,"Quad",1h 49m,"Leg Extension Single",4,70.0,10,0,0,,,
2025-03-05 09:26:06,"Quad",1h 49m,"Goblet Squat (Kettlebell)",1,60.0,10,0,0,"",,
2025-03-05 09:26:06,"Quad",1h 49m,"Goblet Squat (Kettlebell)",2,60.0,10,0,0,,,
2025-03-05 09:26:06,"Quad",1h 49m,"Goblet Squat (Kettlebell)",3,60.0,10,0,0,,,
2025-03-05 09:26:06,"Quad",1h 49m,"Hip Abductor (Machine)",1,100.0,12,0,0,"",,
2025-03-05 09:26:06,"Quad",1h 49m,"Hip Abductor (Machine)",2,105.0,12,0,0,,,
